month,year,fips_state_county_code,population,date,grand_total_arrests,grand_total_black,grand_total_white,grand_total_asian,grand_total_amer_ind,grand_total_male,grand_total_female,arrest_rate_gt_arrests,arrest_rate_gt_black,arrest_rate_gt_white,arrest_rate_gt_asian,arrest_rate_gt_amer_ind,arrest_rate_gt_male,arrest_rate_gt_female,post_treatment,treatment
December,2019,08013,317073,2019-12-01,961,53,897,8,3,707,254,303.0847785841115,16.715393615981178,282.90015233085126,2.5230782816575363,0.946154355621576,222.97704314148476,80.10773544262678,0,0
December,2019,08014,70798,2019-12-01,183,7,167,8,1,114,69,258.4818780191531,9.887284951552305,235.8823695584621,11.29975423034549,1.4124692787931863,161.02149778242324,97.46038023672985,0,0
December,2019,08031,728941,2019-12-01,2777,605,2121,26,23,2020,757,380.96361708286406,82.99711499284578,290.97005107409245,3.566818164981802,3.1552622228685174,277.1143343562785,103.84928272658554,0,1
December,2019,08041,722447,2019-12-01,1190,190,985,12,3,756,434,164.71796547013136,26.299507091869714,136.34218150258775,1.6610215005391398,0.41525537513478494,104.64435453396582,60.073610936165565,0,0
December,2020,08001,470626,2020-12-01,1098,68,1019,6,4,809,289,233.306277171257,14.448840480551436,216.52012426002813,1.274897689460421,0.8499317929736138,171.8987051289134,61.4075720423436,1,0
December,2020,08013,315516,2020-12-01,403,17,380,5,1,310,93,127.72727848983888,5.387999340762433,120.43763232292498,1.5847056884595392,0.31694113769190785,98.25175268449144,29.47552580534743,1,0
December,2020,08014,71795,2020-12-01,78,1,75,2,0,51,27,108.64266313810153,1.3928546556166865,104.46409917125148,2.785709311233373,0.0,71.035587436451,37.60707570165053,1,0
December,2020,08031,737709,2020-12-01,1883,308,1523,22,29,1435,448,255.24969872944482,41.750880089574615,206.44996875461732,2.982205720683901,3.931089359083324,194.52114587188174,60.72855285756308,1,1
December,2020,08041,726916,2020-12-01,1091,170,905,7,5,763,328,150.08611724050647,23.38647106405692,124.49856654689125,0.9629723379317555,0.6878373842369683,104.96398483456136,45.122132405945116,1,0
February,2019,08001,466854,2019-02-01,2455,158,2257,36,3,1625,830,525.8603332090975,33.843557086369614,483.44878698693805,7.7111902222107975,0.6425991851842332,348.07455864145965,177.78577456763784,0,0
February,2019,08013,317073,2019-02-01,863,56,792,9,6,639,224,272.1770696338067,17.661547971602754,249.78474988409607,2.8384630668647284,1.892308711243152,201.53087774739572,70.64619188641102,0,0
February,2019,08014,70798,2019-02-01,155,11,143,0,1,91,64,218.9327382129439,15.537162066725049,201.98310686742565,0.0,1.4124692787931863,128.53470437017995,90.39803384276392,0,0
February,2019,08031,728941,2019-02-01,2955,615,2295,22,23,2093,862,405.38260298158565,84.3689681332234,314.840295716663,3.0180769088307557,3.1552622228685174,287.1288622810351,118.25374070055052,0,1
February,2019,08041,722447,2019-02-01,1896,328,1542,19,7,1339,557,262.4413970851841,45.40125434806982,213.44126281927947,2.6299507091869714,0.9689292086478315,185.34231576849237,77.09908131669174,0,0
February,2020,08001,470626,2020-02-01,2209,157,2036,12,5,1528,681,469.37483266967826,33.359822874214345,432.61528262356944,2.549795378920842,1.0624147412170173,324.67394491592046,144.70088775375777,0,0
February,2020,08013,315516,2020-02-01,954,47,887,17,3,712,242,302.3618453580801,14.896233471519668,281.12678913272225,5.387999340762433,0.9508234130757236,225.66209003663838,76.6997553214417,0,0
February,2020,08014,71795,2020-02-01,162,13,148,1,0,99,63,225.64245420990318,18.107110523016924,206.1424890312696,1.3928546556166865,0.0,137.89261090605194,87.74984330385125,0,0
February,2020,08031,737709,2020-02-01,2892,676,2157,22,35,2146,746,392.02449746444734,91.63504850828714,292.39171543250797,2.982205720683901,4.744418191997116,290.900612572166,101.12388489228138,0,1
February,2020,08041,726916,2020-02-01,1635,279,1333,15,7,1140,495,224.92282464548862,38.38132604042283,183.37744663757573,2.0635121527109046,0.9629723379317555,156.82692360602877,68.09590103945986,0,0
January,2019,08001,466854,2019-01-01,2769,158,2580,24,6,1891,878,593.1190479250472,33.843557086369614,552.6352992584406,5.140793481473866,1.2851983703684664,405.0516863944617,188.06736153058557,0,0
January,2019,08013,317073,2019-01-01,1042,56,958,18,10,778,264,328.6309461858941,17.661547971602754,302.13862422848996,5.676926133729457,3.1538478520719204,245.3693628911954,83.2615832946987,0,0
January,2019,08014,70798,2019-01-01,110,6,104,0,0,86,24,155.3716206672505,8.474815672759117,146.89680499449136,0.0,0.0,121.47235797621403,33.89926269103647,0,0
January,2019,08031,728941,2019-01-01,3194,727,2413,22,31,2383,811,438.16989303661063,99.73372330545271,331.0281627731188,3.0180769088307557,4.2527447351706105,326.9126033519859,111.25728968462468,0,1
January,2019,08041,722447,2019-01-01,1945,346,1570,15,14,1349,596,269.22390154571895,47.89278659887853,217.31697965387082,2.076276875673925,1.937858417295663,186.72650035227497,82.49740119344395,0,0
January,2020,08001,470626,2020-01-01,2506,175,2283,40,6,1746,760,532.4822682979691,37.1845159425956,485.0985708396901,8.499317929736138,1.274897689460421,370.99522763298245,161.48704066498664,0,0
January,2020,08013,315516,2020-01-01,1198,67,1114,12,5,905,293,379.69548295490563,21.235056225357827,353.07242738878534,3.8032936523028944,1.5847056884595392,286.8317296111766,92.863753343729,0,0
January,2020,08014,71795,2020-01-01,144,4,138,2,0,87,57,200.57107040880283,5.571418622466746,192.21394247510273,2.785709311233373,0.0,121.1783550386517,79.39271537015112,0,0
January,2020,08031,737709,2020-01-01,3402,750,2579,19,51,2506,896,461.1574482621196,101.6661041142239,349.5958433474446,2.5755413042270052,6.9132950797672255,339.70034254699345,121.45710571512616,0,1
January,2020,08041,726916,2020-01-01,1797,296,1471,22,3,1290,507,247.20875589476637,40.71997314682852,202.36175844251608,3.0264844906426602,0.412702430542181,177.4620451331378,69.74671076162858,0,0
July,2019,08001,466854,2019-07-01,2667,147,2500,16,3,1832,835,571.2706756287834,31.48736007402743,535.499320986861,3.4271956543159106,0.6425991851842332,392.41390241917173,178.85677320961156,0,0
July,2019,08013,317073,2019-07-01,1306,66,1221,11,8,970,336,411.89252948059277,20.815395823674674,385.0848227379815,3.4692326372791125,2.5230782816575363,305.92324165097625,105.96928782961653,0,0
July,2019,08014,70798,2019-07-01,131,8,122,1,0,89,42,185.0334755219074,11.29975423034549,172.32125201276872,1.4124692787931863,0.0,125.70976581259357,59.323709709313825,0,0
July,2019,08031,728941,2019-07-01,3291,687,2537,18,48,2461,830,451.4768684982735,94.24631074394225,348.03914171380126,2.4693356526797094,6.584895073812558,337.6130578469314,113.86381065134215,0,1
July,2019,08041,722447,2019-07-01,2108,381,1701,20,6,1486,622,291.7861102613756,52.73743264211769,235.44979770142308,2.7683691675652335,0.8305107502695699,205.6898291500968,86.09628111127876,0,0
July,2020,08001,470626,2020-07-01,1519,112,1400,5,2,1117,402,322.76159838172987,23.798090203261186,297.4761275407648,1.0624147412170173,0.4249658964868069,237.3434531878817,85.41814519384819,1,0
July,2020,08013,315516,2020-07-01,551,22,523,4,2,421,130,174.63456686824122,6.972705029221974,165.7602150128678,1.2677645507676314,0.6338822753838157,133.4322189682932,41.20234789994802,1,0
July,2020,08014,71795,2020-07-01,76,3,71,2,0,48,28,105.85695382686816,4.178563966850059,98.89268054878474,2.785709311233373,0.0,66.85702346960095,38.99993035726722,1,0
July,2020,08031,737709,2020-07-01,1715,338,1351,10,16,1275,440,232.47649140785867,45.81752425414357,183.13454221108864,1.3555480548563186,2.16887688777011,172.83237699418063,59.644114413678025,1,1
July,2020,08041,726916,2020-07-01,1643,277,1338,16,10,1124,519,226.02336446026777,38.10619108672804,184.0652840218127,2.2010796295582984,1.3756747684739365,154.62584397647046,71.39752048379731,1,0
June,2019,08001,466854,2019-06-01,2552,182,2336,28,4,1742,810,546.6377068633877,38.98435056784348,500.37056553012286,5.997592395052843,0.8567989135789776,373.1359268636447,173.50177999974295,0,0
June,2019,08013,317073,2019-06-01,957,45,907,2,3,680,277,301.8232394432828,14.192315334323643,286.0540001829232,0.6307695704143841,0.946154355621576,214.46165394089059,87.36158550239219,0,0
June,2019,08014,70798,2019-06-01,148,12,135,1,0,105,43,209.04545326139154,16.949631345518235,190.68335263708013,1.4124692787931863,0.0,148.30927427328456,60.736178988107014,0,0
June,2019,08031,728941,2019-06-01,3078,659,2364,23,31,2305,773,422.2563966082303,90.40512195088492,324.3060823852685,3.1552622228685174,4.2527447351706105,316.2121488570405,106.04424775118974,0,1
June,2019,08041,722447,2019-06-01,1757,281,1452,17,6,1185,572,243.2012313706057,38.895586804291526,200.98360156523592,2.353113792430448,0.8305107502695699,164.02587317824006,79.17535819236566,0,0
June,2020,08001,470626,2020-06-01,1286,87,1184,8,2,913,373,273.25307144101686,18.486016497176102,251.57981072018973,1.6998635859472275,0.4249658964868069,193.99693174622738,79.2561396947895,1,0
June,2020,08013,315516,2020-06-01,507,28,474,1,4,371,136,160.68915680979728,8.87435185537342,150.23009926596433,0.31694113769190785,1.2677645507676314,117.58516208369781,43.103994726099465,1,0
June,2020,08014,71795,2020-06-01,62,1,61,0,0,38,24,86.35698864823455,1.3928546556166865,84.96413399261787,0.0,0.0,52.92847691343408,33.42851173480047,1,0
June,2020,08031,737709,2020-06-01,1693,233,1416,22,20,1281,412,229.49428568717474,31.58426967815222,191.94560456765473,2.982205720683901,2.711096109712637,173.64570582709445,55.84857986008033,1,1
June,2020,08041,726916,2020-06-01,1433,206,1214,8,2,985,448,197.13419432231507,28.338900230563087,167.0069168927359,1.1005398147791492,0.2751349536947873,135.50396469468274,61.63022962763235,1,0
March,2019,08001,466854,2019-03-01,2604,179,2385,36,3,1803,801,557.7760927399144,38.34175138265925,510.8663522214654,7.7111902222107975,0.6425991851842332,386.20211029572414,171.57398244419025,0,0
March,2019,08013,317073,2019-03-01,1038,49,977,10,2,771,267,327.3694070450653,15.45385447515241,308.1309351474266,3.1538478520719204,0.6307695704143841,243.16166939474505,84.20773765032027,0,0
March,2019,08014,70798,2019-03-01,170,6,159,3,2,110,60,240.11977739484166,8.474815672759117,224.58261532811662,4.237407836379559,2.8249385575863726,155.3716206672505,84.74815672759118,0,0
March,2019,08031,728941,2019-03-01,3058,568,2408,31,46,2225,833,419.51269032747507,77.92125837344861,330.34223620293,4.2527447351706105,6.310524445737035,305.23732373401964,114.27536659345543,0,1
March,2019,08041,722447,2019-03-01,2166,370,1769,19,8,1523,643,299.81438084731474,51.21482959995681,244.86225287114488,2.6299507091869714,1.1073476670260933,210.81131211009247,89.00306873722225,0,0
March,2020,08001,470626,2020-03-01,1863,152,1687,18,6,1334,529,395.8557325774607,32.297408132997326,358.45873368662166,3.8246930683812623,1.274897689460421,283.4522529567002,112.40347962076044,0,0
March,2020,08013,315516,2020-03-01,760,50,695,6,9,580,180,240.87526464584997,15.847056884595393,220.27409069587597,1.9016468261514472,2.852470239227171,183.82585986130655,57.04940478454342,0,0
March,2020,08014,71795,2020-03-01,109,5,103,1,0,75,34,151.82115746221882,6.964273278083432,143.4640295285187,1.3928546556166865,0.0,104.46409917125148,47.35705829096734,0,0
March,2020,08031,737709,2020-03-01,2356,455,1864,16,19,1772,584,319.36712172414866,61.677436495962496,252.67415742521777,2.16887688777011,2.5755413042270052,240.20311532053964,79.16400640360902,0,1
March,2020,08041,726916,2020-03-01,1649,291,1338,13,6,1179,470,226.84876932135214,40.03213576259155,184.0652840218127,1.7883771990161172,0.825404861084362,162.1920552030771,64.65671411827502,0,0
May,2019,08001,466854,2019-05-01,2744,168,2536,35,5,1844,900,587.7640547151786,35.98555437031706,543.2105112090718,7.496990493816053,1.070998641973722,394.9842991599087,192.77975555526996,0,0
May,2019,08013,317073,2019-05-01,1041,36,990,10,8,745,296,328.31556140068693,11.353852267458914,312.2309373551201,3.1538478520719204,2.5230782816575363,234.96166497935806,93.35389642132884,0,0
May,2019,08014,70798,2019-05-01,157,5,149,1,2,111,46,221.75767677053022,7.062346393965932,210.45792254018474,1.4124692787931863,2.8249385575863726,156.78408994604368,64.97358682448657,0,0
May,2019,08031,728941,2019-05-01,3307,591,2640,39,36,2463,844,453.67183352287776,81.07652059631712,362.1692290596907,5.350227247472704,4.938671305359419,337.8874284750069,115.7844050478708,0,1
May,2019,08041,722447,2019-05-01,2149,336,1778,23,12,1485,664,297.46126705488433,46.50860201509592,246.10801899654922,3.183624542700018,1.6610215005391398,205.55141069171856,91.90985636316574,0,0
May,2020,08001,470626,2020-05-01,1391,95,1275,9,11,1034,357,295.5637810065742,20.18588008312333,270.91575901033946,1.9123465341906312,2.337312430677438,219.70736848367918,75.85641252289504,0,0
May,2020,08013,315516,2020-05-01,702,33,659,5,5,520,182,222.4926786597193,10.459057543832959,208.86420973896728,1.5847056884595392,1.5847056884595392,164.8093915997921,57.68328705992724,0,0
May,2020,08014,71795,2020-05-01,60,2,57,1,0,48,12,83.57127933700117,2.785709311233373,79.39271537015112,1.3928546556166865,0.0,66.85702346960095,16.714255867400237,0,0
May,2020,08031,737709,2020-05-01,2386,462,1865,28,28,1846,540,323.43376588871763,62.626320134361926,252.80971223070344,3.7955345535976925,3.7955345535976925,250.23417092647645,73.1995949622412,0,1
May,2020,08041,726916,2020-05-01,1563,266,1278,13,5,1125,438,215.0179663124763,36.59294884140671,175.8112354109691,1.7883771990161172,0.6878373842369683,154.76341145331784,60.25455485915842,0,0
November,2019,08001,466854,2019-11-01,2470,147,2294,24,5,1701,769,529.0733291350186,31.48736007402743,491.37417693754367,5.140793481473866,1.070998641973722,364.35373799946024,164.71959113555846,0,0
November,2019,08013,317073,2019-11-01,931,51,864,13,3,705,226,293.62323502789576,16.084624045566795,272.49245441901394,4.100002207693497,0.946154355621576,222.3462735710704,71.27696145682539,0,0
November,2019,08014,70798,2019-11-01,151,5,140,5,1,108,43,213.28286109777113,7.062346393965932,197.74569903104606,7.062346393965932,1.4124692787931863,152.54668210966412,60.736178988107014,0,0
November,2019,08031,728941,2019-11-01,2735,532,2156,20,22,2048,687,375.20183389327804,72.98258706808919,295.77153706541407,2.743706280755233,3.0180769088307557,280.9555231493358,94.24631074394225,0,1
November,2019,08041,722447,2019-11-01,1252,209,1031,9,3,881,371,173.2999098895836,28.92945780105669,142.70943058798778,1.2457661254043548,0.41525537513478494,121.94666183124852,51.35324805833507,0,0
November,2020,08001,470626,2020-11-01,1167,88,1066,8,4,865,302,247.96760060005184,18.698499445419504,226.5068228274681,1.6998635859472275,0.8499317929736138,183.797750230544,64.16985036950786,1,0
November,2020,08013,315516,2020-11-01,581,33,532,14,2,445,136,184.14280099899847,10.459057543832959,168.612685252095,4.43717592768671,0.6338822753838157,141.038806272899,43.103994726099465,1,0
November,2020,08014,71795,2020-11-01,40,3,36,1,0,24,16,55.71418622466746,4.178563966850059,50.142767602200706,1.3928546556166865,0.0,33.42851173480047,22.285674489866985,1,0
November,2020,08031,737709,2020-11-01,1541,246,1270,11,13,1155,386,208.8899552533587,33.34648214946544,172.15460296675246,1.4911028603419505,1.7622124713132143,156.5658003359048,52.324154917453896,1,1
November,2020,08041,726916,2020-11-01,1316,220,1076,9,11,910,406,181.03879953117004,30.2648449064266,148.02260508779557,1.2381072916265428,1.5132422453213301,125.18640393112823,55.85239560004182,1,0
October,2019,08001,466854,2019-10-01,2639,185,2411,34,8,1810,829,565.2730832337305,39.62694975302771,516.4355451597287,7.28279076542131,1.7135978271579553,387.7015083944874,177.5715748392431,0,0
October,2019,08013,317073,2019-10-01,1085,64,1006,10,4,841,244,342.19249194980335,20.18462625326029,317.2770939184352,3.1538478520719204,1.2615391408287682,265.23860435924854,76.95388759055486,0,0
October,2019,08014,70798,2019-10-01,162,13,146,3,0,118,44,228.82002316449618,18.36210062431142,206.2205147038052,4.237407836379559,0.0,166.67137489759597,62.148648266900196,0,0
October,2019,08031,728941,2019-10-01,2980,668,2247,32,32,2185,795,408.8122358325297,91.63978977722478,308.2554006428504,4.389930049208372,4.389930049208372,299.74991117250914,109.0623246600205,0,1
October,2019,08041,722447,2019-10-01,1844,303,1527,10,4,1311,533,255.24363724951448,41.94079288861328,211.36498594360552,1.3841845837826168,0.5536738335130467,181.46659893390103,73.77703831561347,0,0
October,2020,08001,470626,2020-10-01,1340,90,1224,17,8,999,341,284.7271506461606,19.12346534190631,260.07912864992585,3.612210120137859,1.6998635859472275,212.27046529516008,72.45668535100057,1,0
October,2020,08013,315516,2020-10-01,775,31,732,4,5,576,199,245.62938171122858,9.825175268449144,232.00091279047655,1.2677645507676314,1.5847056884595392,182.55809531053893,63.07128640068966,1,0
October,2020,08014,71795,2020-10-01,106,5,99,2,0,72,34,147.64259349536874,6.964273278083432,137.89261090605194,2.785709311233373,0.0,100.28553520440141,47.35705829096734,1,0
October,2020,08031,737709,2020-10-01,1917,361,1516,20,19,1440,477,259.8585621159563,48.935284780313104,205.50108511621792,2.711096109712637,2.5755413042270052,195.19891989930989,64.6596422166464,1,1
October,2020,08041,726916,2020-10-01,1322,195,1114,5,6,945,377,181.8642043922544,26.82565798524176,153.25016920799652,0.6878373842369683,0.825404861084362,130.001265620787,51.8629387714674,1,0
September,2019,08001,466854,2019-09-01,2677,192,2451,23,11,1785,892,573.4126729127307,41.126347851790925,525.0035342955185,4.926593753079121,2.3561970123421885,382.34651518461874,191.066157728112,0,0
September,2019,08013,317073,2019-09-01,1363,81,1246,25,11,996,367,429.8694622374028,25.546167601782557,392.96944236816125,7.8846196301798015,3.4692326372791125,314.12324606636327,115.74621617103948,0,0
September,2019,08014,70798,2019-09-01,206,13,185,7,0,126,80,290.9686714313964,18.36210062431142,261.3068165767395,9.887284951552305,0.0,177.97112912794145,112.9975423034549,0,0
September,2019,08031,728941,2019-09-01,3071,711,2310,18,28,2292,779,421.2960994099659,97.53875828084851,316.89807542722934,2.4693356526797094,3.8411887930573254,314.4287397745497,106.8673596354163,0,1
September,2019,08041,722447,2019-09-01,2116,441,1643,23,9,1442,674,292.8934579284017,61.04254014481339,227.4215271154839,3.183624542700018,1.2457661254043548,199.59941698145332,93.29404094694836,0,0
September,2020,08001,470626,2020-09-01,1321,99,1205,14,3,961,360,280.689974629536,21.035811876096943,256.0419526333012,2.9747612754076482,0.6374488447302105,204.1961132619107,76.49386136762524,1,0
September,2020,08013,315516,2020-09-01,931,31,882,14,4,694,237,295.0721991911662,9.825175268449144,279.54208344426274,4.43717592768671,1.2677645507676314,219.95714955818408,75.11504963298216,1,0
September,2020,08014,71795,2020-09-01,95,5,90,0,0,65,30,132.32119228358522,6.964273278083432,125.35691900550177,0.0,0.0,90.53555261508461,41.785639668500586,1,0
September,2020,08031,737709,2020-09-01,1838,388,1418,20,10,1399,439,249.14973248259136,52.59526452842517,192.21671417862598,2.711096109712637,1.3555480548563186,189.641172874399,59.50855960819239,1,1
September,2020,08041,726916,2020-09-01,1737,279,1437,17,4,1223,514,238.95470728392277,38.38132604042283,197.6844642297047,2.3386471064056917,0.5502699073895746,168.24502418436245,70.70968309956034,1,0
